id,rata,descrizione,cod_tipoimposta,imposta,aggregation_time,area_geografica,tipo_imposta,spesa,cod_imposta,ente
668f34129b1c1405cffd2e09,202406,CORTE DEI CONTI,2,Addizionali Regionali,2024-07-11 03:01:16.866,Nord,Erariali,370357.33,7,18
6731590b568f146444a34e05,202410,MINISTERO DELL'ISTRUZIONE E DEL MERITO,1,Netto,2024-11-11 02:00:28.485,Nord,Netto,6583887536.34,15,4
66e0ee67f458af54a5dbc8c0,202408,AZIENDA SANITARIA LOCALE ROMA 4,2,IRAP,2024-09-11 00:00:00.000,Centro,Erariali,547651.79,6,926
66bf60530377f64b679f28e6,202407,AGENZIA DELLE DOGANE,2,Addizionali Comunali,2024-08-16 16:11:01.334,Centro,Erariali,337236.32,8,21
66e0ee5bf458af54a5dbc762,202408,ISTITUTO MUSICALE PAREGGIATO DELLA VALLE D'AOSTA,2,Addizionali Comunali,2024-09-11 03:01:11.704,Sud,Erariali,768.2,8,976
65ee5ac7eb0f334c5c3675a5,202402,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,4,Altre voci,2024-03-11 02:01:04.421,Centro,Varie,13.9,12,945
65ee5ac6f458af56cdec17da,202402,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,4,Altre voci,2024-03-11 02:01:04.421,,Varie,937.54,12,960
668f34120377f62206882cba,202406,PARCO DEL CIRCEO,4,Ritenute Sindacali,2024-07-11 03:01:16.866,Centro,Varie,69.66,10,970
659f417b9b1c14690c5c41ec,202312,COMUNE DI MERCATO SAN SEVERINO,4,Riscatti,2024-01-11 02:01:40.336,Centro,Varie,203.91,9,829
6731590c568f146446645d0a,202410,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,2,IRPEF,2024-11-11 02:00:28.485,,Erariali,3393843.42,5,7
66bf60530377f64bd0cd260a,202407,ARAN,4,Ritenute Sindacali,2024-08-16 16:11:01.334,Sud,Varie,129.79,10,802
65c81f2cf458af1d5b472905,202401,ISTITUTO SUPERIORE DI SANITA',1,Netto,2024-02-11 00:00:00.000,Nord,Netto,4450374.78,15,32
659f417b9b1c1468e2e399fc,202312,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,3,Previdenziali a carico del datore di lavoro,2024-01-11 02:01:40.336,,Previdenziali,21843783.24,13,14
65c81f2cf458af1d5b472922,202401,AGENZIA DELLE DOGANE,2,IRPEF,2024-02-11 02:01:21.381,Centro,Erariali,7225651.85,5,21
66bf60530377f64b681b51b7,202407,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,2,IRPEF,2024-08-16 16:11:01.334,Centro,Erariali,30085.37,5,805
671a780d568f1404768e2c37,202409,ENTE PARCO NAZIONALE DELLA MAJELLA,4,Altre voci,2024-10-24 18:30:35.560,,Varie,1015.86,12,938
668f34079b1c1405cffd2c9a,202406,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,2,Addizionali Comunali,2024-07-11 03:01:16.866,,Erariali,30887.74,8,8
668f34079b1c1405cffd2c93,202406,ARAN,2,Addizionali Comunali,2024-07-11 03:01:16.866,Centro,Erariali,1884.91,8,802
671a780d568f1404768e2c07,202409,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,2,Addizionali Regionali,2024-10-24 18:30:35.560,Centro,Erariali,17246.2,7,950
65c81f2bf458af1d35de62a1,202401,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,3,Previdenziali a carico del datore di lavoro,2024-02-11 02:01:21.381,Centro,Previdenziali,698.33,13,975
6731590b5c833340b426aefe,202410,ISTITUTO MUSICALE PAREGGIATO DELLA VALLE D'AOSTA,1,Netto,2024-11-11 02:00:28.485,Nord,Netto,86767.72,15,976
66bf60530377f64b679f2900,202407,ARAN,2,Addizionali Comunali,2024-08-16 16:11:01.334,Sud,Erariali,1923.99,8,802
65c81f2bf458af1d35de627c,202401,MINISTERO DEL TURISMO,2,IRPEF,2024-02-11 02:01:21.381,Isole,Erariali,86731.56,5,44
663ec5f33f62190222cfb616,202404,MINISTERO DELLA SALUTE,4,Ritenute Sindacali,2024-05-11 00:00:00.000,Nord,Varie,11514.46,10,10
66bf604a0377f64bd0cd25a3,202407,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,2,IRPEF,2024-08-16 16:11:01.334,Sud,Erariali,16386.3,5,43
659f417d9b1c14690c5c423b,202312,IRCCS LAZZARO SPALLANZANI,2,IRAP,2024-01-11 00:00:00.000,Nord,Erariali,467662.63,6,906
668f34079b1c1405cffd2cbc,202406,PARCO DEL CIRCEO,3,Previdenziali a carico del lavoratore,2024-07-11 03:01:16.866,Sud,Previdenziali,1899.27,14,970
65ee5ac7eb0f334c8d2b5b46,202402,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,2,Addizionali Comunali,2024-03-11 02:01:04.421,,Erariali,676.1,8,950
661738e49b1c14196e7da34a,202403,ISPETTORATO NAZIONALE DEL LAVORO,4,Prestiti,2024-04-11 03:00:48.766,Nord,Varie,209726.96,11,954
659f41729b1c14690c5c4128,202312,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,2,IRPEF,2024-01-11 02:01:40.336,Nord,Erariali,465237.14,5,23
66bf60480377f64b681b50d1,202407,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,4,Riscatti,2024-08-16 16:11:01.334,,Varie,263.22,9,959
668f34079b1c1405cffd2cc1,202406,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),2,IRAP,2024-07-11 03:01:16.866,Sud,Erariali,23430.6,6,919
66e0ee65f458af54a5dbc810,202408,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,3,Previdenziali a carico del datore di lavoro,2024-09-11 03:01:11.704,,Previdenziali,1873148.08,13,6
6667a4b7262bc331baee731a,202405,MINISTERO DELLA GIUSTIZIA,4,Ritenute Sindacali,2024-06-11 03:01:23.745,,Varie,732904.09,10,9
661738e59b1c1417e85d3711,202403,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,1,Netto,2024-04-11 03:00:48.766,Centro,Netto,20121956.5,15,14
65ee5ac7eb0f334c8d2b5b1e,202402,REGIONE LAZIO,3,Previdenziali a carico del datore di lavoro,2024-03-11 02:01:04.421,Nord,Previdenziali,3776883.54,13,822
661738e5262bc367a2350453,202403,COMUNE DI CAROSINO,2,Addizionali Regionali,2024-04-11 03:00:48.766,Sud,Erariali,1053.4,7,816
65ee5ac6f458af56cdec17fa,202402,ISTITUTO SUPERIORE DI SANITA',2,IRAP,2024-03-11 02:01:04.421,Nord,Erariali,533019.33,6,32
66bf604b0377f64b679f2893,202407,ORDINE DOTT. COMMERCIALISTI ED ESPERTI CONTABILI DI VERONA,2,IRPEF,2024-08-16 16:11:01.334,Centro,Erariali,2881.11,5,957
671a7805568f1404768e2b59,202409,AGENZIA ITALIANA DEL FARMACO - AIFA,2,IRAP,2024-10-24 18:30:35.560,Isole,Erariali,392091.96,6,867
668f34089b1c1405cffd2d79,202406,AGENZIA INDUSTRIE DIFESA AID,2,IRAP,2024-07-11 03:01:16.866,Sud,Erariali,99397.06,6,974
671a780de28f8d6b0a19d239,202409,ORDINE DOTT. COMMERCIALISTI ED ESPERTI CONTABILI DI VERONA,4,Ritenute Sindacali,2024-10-24 18:30:35.560,,Varie,60.57,10,957
663ec5f43f62190222cfb6e5,202404,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,IRPEF,2024-05-11 03:01:07.269,,Erariali,20919998.6,5,2
663ec5f33f62190222cfb67b,202404,ENTE STRUMENTALE ALLA CROCE ROSSA ITALIANA,2,IRPEF,2024-05-11 00:00:00.000,Sud,Erariali,10935.93,5,898
6667a4c0262bc331bdcd0be3,202405,AGENZIA NAZIONALE PER I GIOVANI - ANG,3,Previdenziali a carico del datore di lavoro,2024-06-11 03:01:23.745,Centro,Previdenziali,47369.68,13,27
6667a4c1262bc331bdcd0c28,202405,MINISTERO DELL'ISTRUZIONE E DEL MERITO,3,Previdenziali a carico del lavoratore,2024-06-11 03:01:23.745,Isole,Previdenziali,441491007.42,14,4
671a7806e28f8d6b0a19d1d5,202409,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,2,IRAP,2024-10-24 18:30:35.560,,Erariali,2047.57,6,894
663ec5f33f62190222cfb64c,202404,MINISTERO DELL'ECONOMIA E FINANZE,4,Altre voci,2024-05-11 03:01:07.269,Centro,Varie,2366102.16,12,1
65c81f2b3f62191d044e2ac0,202401,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,2,IRAP,2024-02-11 00:00:00.000,Nord,Erariali,32571.8,6,963
6667a4b8262bc331baee73e8,202405,AGENZIA DELLE DOGANE,2,IRPEF,2024-06-11 03:01:23.745,Isole,Erariali,7614712.34,5,21
659f417c9b1c1468e2e39a6e,202312,AGENZIA DEL DEMANIO,4,Prestiti,2024-01-11 02:01:40.336,,Varie,40070.49,11,8017
65ee5ac5f458af56d2af52d2,202402,INVALSI,4,Altre voci,2024-03-11 02:01:04.421,,Varie,1030.82,12,31
663ec5f33f62190222cfb636,202404,MINISTERO DEL TURISMO,3,Previdenziali a carico del datore di lavoro,2024-05-11 03:01:07.269,Centro,Previdenziali,116240.21,13,44
659f41729b1c1468e2e399d9,202312,MINISTERO DEL TURISMO,1,Netto,2024-01-11 02:01:40.336,Nord,Netto,685161.77,15,44
65ee5ac6eb0f334c5c36752d,202402,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,4,Prestiti,2024-03-11 02:01:04.421,Sud,Varie,76885.94,11,7
6731590c568f146446645d09,202410,AGENZIA DELLE DOGANE,2,Addizionali Comunali,2024-11-11 02:00:28.485,Isole,Erariali,311593.33,8,21
66bf60490377f64b681b50eb,202407,ARAN,4,Altre voci,2024-08-16 16:11:01.334,Nord,Varie,,12,802
